energy,heating,price,area,rooms,fee,zipcode,construction_year,price_per_area,heating_raw,house_age,rooms_per_area,heating_clean_fußbodenheizung,heating_clean_minergie,heating_clean_missing,heating_clean_other,heating_clean_wärmepumpe,heating_clean_zentralheizung,energy_clean_gas,energy_clean_missing,energy_clean_other,energy_clean_öl,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_17,level_21,level_23,level_24,level_2023,log_price,log_area,log_fee,age_bin,rooms_per_area_bin,zipcode_freq
Fernwärme,Zentralheizung,498000,76.0,2,3.57,10407,1995,6552.631578947368,Zentralheizung,30,0.02631578947368421,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.118357364036902,4.343805421853684,1.5195132049061133,recent,0,0.00786308973172988
Fernwärme,Zentralheizung,340000,59.81,2,3.57,10777,1961,5684.668115699716,Zentralheizung,64,0.03343922420999833,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.73670383776449,4.107754249132018,1.5195132049061133,very_old,1,0.009481961147086031
na,na,560000,97.95,4,3.57,10117,1975,5717.202654415518,na,50,0.0408371618172537,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13.235693848424024,4.594614672048575,1.5195132049061133,old,3,0.01156336725254394
Öl,Zentralheizung,479000,97.22,3,3.57,14109,1979,4926.969759308784,Zentralheizung,46,0.030857848179386957,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.079457964073546,4.5872098606110985,1.5195132049061133,old,1,0.0020814061054579094
Fernwärme,Zentralheizung,2295000,216.0,4,3.57,10785,2003,10625.0,Zentralheizung,22,0.018518518518518517,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.646243837206535,5.37989735354046,1.5195132049061133,recent,0,0.0074005550416281225
Gas,Zentralheizung,315000,67.0,2,2.94,10245,1900,4701.492537313433,Zentralheizung,125,0.029850746268656716,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.660331092405906,4.219507705176107,1.3711807233098425,,1,0.022201665124884366
Fernwärme,Fußbodenheizung,593500,61.0,2,2.97,10249,2022,9729.508196721312,Fußbodenheizung,3,0.03278688524590164,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.293794177950407,4.127134385045092,1.3787660946990992,new,1,0.008325624421831638
na,na,225000,42.0,3,3.57,10551,1956,5357.142857142857,na,69,0.07142857142857142,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.323860125621126,3.7612001156935624,1.5195132049061133,very_old,3,0.0032377428307123032
Fernwärme,Zentralheizung,99000,33.0,1,3.57,13051,1984,3000.0,Zentralheizung,41,0.030303030303030304,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.502885230075814,3.5263605246161616,1.5195132049061133,old,1,0.0013876040703052729
Gas,Zentralheizung,369000,72.37,3,3.57,14052,1956,5098.7978444106675,Zentralheizung,69,0.04145364101146884,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.818554633046093,4.295515132725903,1.5195132049061133,very_old,3,0.0037002775208140612
na,na,425000,68.79,2,3.57,10247,1905,6178.223579008576,na,120,0.029073993312981536,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.959846800844963,4.245490733029061,1.5195132049061133,,1,0.027752081406105456
Öl,Zentralheizung,279000,57.0,2,3.57,12103,1900,4894.736842105263,Zentralheizung,125,0.03508771929824561,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.53897064502647,4.060443010546419,1.5195132049061133,,2,0.007631822386679001
na,na,450000,72.33,3,3.57,10589,1961,6221.484861053505,na,64,0.0414765657403567,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.017005083966255,4.294969802105708,1.5195132049061133,very_old,3,0.01179463459759482
Öl,Zentralheizung,179000,59.13,2,3.57,12347,1969,3027.2281413833925,Zentralheizung,56,0.03382377811601556,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.095146671399466,4.0965088850514775,1.5195132049061133,very_old,2,0.005087881591119334
Gas,"Fußbodenheizung, ",899000,178.43,7,3.57,12587,1948,5038.390405200919,"Fußbodenheizung, ",77,0.03923107100823852,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.70903942580019,5.189785159724575,1.5195132049061133,very_old,2,0.0037002775208140612
Gas,Zentralheizung,228900,39.9,2,3.57,10715,1898,5736.842105263158,Zentralheizung,127,0.050125313283208024,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.34104487465108,3.711130063048756,1.5195132049061133,,3,0.007631822386679001
na,na,185000,35.0,1,3.57,12101,1957,5285.714285714285,na,68,0.02857142857142857,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.128116509451258,3.58351893845611,1.5195132049061133,very_old,0,0.0013876040703052729
Öl,Zentralheizung,298389,43.0,3,3.57,10965,1960,6939.279069767442,Zentralheizung,65,0.06976744186046512,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.606156634685858,3.784189633918261,1.5195132049061133,very_old,3,0.005087881591119334
na,na,189000,52.0,2,1.95,12305,1955,3634.6153846153848,na,70,0.038461538461538464,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.149507585033072,3.970291913552122,1.0818051703517284,very_old,2,0.004856614246068455
Gas,Zentralheizung,581000,78.35,3,3.57,10961,1918,7415.443522654755,Zentralheizung,107,0.03828972559029994,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.272507757002963,4.373868446972418,1.5195132049061133,,2,0.011332099907493062
"Fernwärme, ",Heizungsart,123000,35.0,1,3.57,10365,1900,3514.285714285714,Heizungsart,125,0.02857142857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.719947764402807,3.58351893845611,1.5195132049061133,,0,0.0027752081406105457
Gas,Etagenheizung,319000,70.0,2,2.94,13055,1999,4557.142857142857,Etagenheizung,26,0.02857142857142857,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.672949516558306,4.2626798770413155,1.3711807233098425,recent,0,0.001156336725254394
Fernwärme,Zentralheizung,492000,72.62,3,3.57,10179,2000,6774.993114844395,Zentralheizung,25,0.04131093362709997,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.106236027992704,4.298916727950875,1.5195132049061133,recent,3,0.00971322849213691
na,na,259000,63.0,2,3.57,13581,1971,4111.111111111111,na,54,0.031746031746031744,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.464587201678082,4.1588830833596715,1.5195132049061133,very_old,1,0.0018501387604070306
na,na,280000,63.0,3,3.57,12439,1956,4444.444444444444,na,69,0.047619047619047616,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.54254845357358,4.1588830833596715,1.5195132049061133,very_old,3,0.0032377428307123032
Gas,Zentralheizung,481695,56.67,2,3.57,10999,1870,8500.0,Zentralheizung,155,0.03529204164460914,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.08506848866023,4.0547371076273215,1.5195132049061133,,2,0.005550416281221091
"Fußbodenheizung, ",Wasser-,820000,164.47,4,3.57,12683,2023,4985.711679941631,Wasser-,2,0.024320544780203075,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.617060838751888,5.108789909503753,1.5195132049061133,new,0,0.0018501387604070306
Gas,Etagenheizung,399000,83.8,3,3.57,12437,1902,4761.336515513127,Etagenheizung,123,0.03579952267303103,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.896719202134523,4.440295542797857,1.5195132049061133,,2,0.00393154486586494
Gas,Etagenheizung,795000,101.0,4,3.57,10997,1886,7871.287128712871,Etagenheizung,139,0.039603960396039604,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.586098651497313,4.624972813284271,1.5195132049061133,,3,0.0074005550416281225
Fernwärme,Zentralheizung,1980000,146.0,3,3.57,10785,2007,13561.643835616438,Zentralheizung,18,0.02054794520547945,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.498607907721096,4.990432586778736,1.5195132049061133,recent,0,0.0074005550416281225
na,na,795000,101.0,3,3.56,13086,2014,7871.287128712871,na,11,0.0297029702970297,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.586098651497313,4.624972813284271,1.5173226235262947,recent,1,0.006244218316373728
Gas,Etagenheizung,269500,35.49,1,3.57,12163,1905,7593.688362919132,Etagenheizung,120,0.02817695125387433,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.504327379899443,3.5970382504483562,1.5195132049061133,,0,0.006244218316373728
na,na,795000,116.58,6,4.76,13049,2024,6819.351518270715,na,1,0.0514668039114771,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.586098651497313,4.7671189529741085,1.7509374747078,new,3,0.0006938020351526364
na,na,749000,109.72,5,4.76,13049,2024,6826.467371491069,na,1,0.045570543200874954,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.52649559761195,4.707004491869359,1.7509374747078,new,3,0.0006938020351526364
na,na,209849,24.26,1,3.57,13088,2024,8650.0,na,1,0.041220115416323165,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.254148268761737,3.229222116922345,1.5195132049061133,new,3,0.0469472710453284
Gas,Etagenheizung,579000,78.0,2,3.57,10247,1952,7423.076923076923,Etagenheizung,73,0.02564102564102564,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.269059483669357,4.3694478524670215,1.5195132049061133,very_old,0,0.027752081406105456
Fernwärme,Zentralheizung,1250000,267.8,10,3.57,10999,1956,4667.662434652726,Zentralheizung,69,0.037341299477221805,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.038654909278163,5.5939676086489944,1.5195132049061133,very_old,2,0.005550416281221091
